event,phase,n_obs,LT_median,LT_q25,LT_q75,LT_min,LT_max,alt_median,alt_q25,alt_q75,ratio_median,ratio_q25,ratio_q75,Ap_median,F107_median
2021 NH SSW_Swarm-C,SSW前,19185,10.083839892141754,9.368799480152092,21.368698714242985,8.58053716804966,22.144605748239936,437.2764565426912,434.2974499326572,443.58669570989537,0.7090165402772286,0.6239206492217874,0.7947161972354665,4.0,84.2
2021 NH SSW_Swarm-C,SSW中,23030,19.4837404738157,8.297472725311414,20.29726803561606,7.429633329341101,21.17502321550646,437.2678138481947,434.2573854861846,443.3561170271072,0.626929263112062,0.5394831526618024,0.7490671841369699,3.0,73.6
2021 NH SSW_Swarm-C,SSW後,38283,17.59583898998295,6.772354327887103,18.76954304771106,5.545509956528189,20.011425476519292,437.1399551639492,434.1367897709198,443.26137543509526,0.7399110508677951,0.6396638192963023,0.8614971975906709,4.0,76.3
